PersonID,Name,Birthdate,Last 4 SSN,Total Sales,Gender,Largest Purchase,Favorite Book ID
8509,"Schinner, Adela Q",6/20/1997,5577,2.41,Female,1.30,99
8510,"Gusikowski, Sadie D",5/3/1965,5984,512.32,Male,893.51,62
8511,"Ankunding, Justus Z",11/14/1974,3060,990.24,Male,59.06,83
8512,"Beahan, Abdullah V",4/17/1988,2890,726.17,Female,615.44,49
8513,"Murphy, Jairo H",2/16/1952,6651,119.55,Female,404.56,92
8514,"Cassin, Brianne V",3/16/1963,6345,402.72,Female,266.42,22
8515,"Price, Anya B",12/9/1983,3769,886.71,Female,321.03,74
8516,"O'Keefe, Karley P",10/7/1961,2680,367.67,Male,719.18,26
8517,"Gorczany, Baby Y",2/27/1964,6729,854.17,Female,246.35,95
8518,"Kulas, Delfina D",12/15/1959,1888,59.64,Male,403.97,62
8519,"Christiansen, Noe B",8/25/1989,8648,417.43,Female,887.80,58
8520,"Ernser, Aiden C",8/15/1972,2266,929.44,Female,220.69,48
8521,"Stamm, Kaci A",10/7/1968,1503,743.32,Male,395.54,65
8522,"Gleichner, Noemie R",4/8/1951,6796,853.60,Female,459.57,0
8523,"Maggio, Sigrid B",11/19/1977,8369,476.86,Male,831.55,97
8524,"Homenick, Lyric X",2/18/1957,1368,185.51,Female,380.21,9
8525,"Mertz, Jerad N",3/10/1998,6667,635.91,Female,125.34,34
8526,"Rosenbaum, Sanford L",2/16/1983,3500,550.46,Male,267.18,75
8527,"Harvey, Keon N",6/13/1977,6368,842.71,Female,838.62,35
8528,"Price, Kendrick L",5/23/1952,1553,653.39,Male,158.37,0
8529,"Zboncak, Hubert X",7/25/1953,1262,103.67,Female,336.77,41
8530,"Russel, Griffin U",6/30/1951,6365,536.64,Male,687.65,49
8531,"Wiegand, Izaiah Y",11/7/1974,8963,591.99,Male,601.20,10
8532,"Leannon, Mike X",1/29/1964,2881,616.71,Female,463.93,36
8533,"Rodriguez, Nathaniel G",3/31/1991,5778,733.30,Male,83.96,20
8534,"VonRueden, Mauricio H",1/11/1977,6300,696.67,Male,752.38,41
8535,"Schamberger, Sammie H",11/13/1987,2222,61.91,Female,358.40,55
8536,"Shields, Carolina C",10/11/1980,3037,641.97,Male,444.27,20
8537,"Armstrong, Jarred U",9/4/1983,0517,675.63,Female,614.95,9
8538,"Labadie, Matilde K",6/17/1996,0423,905.03,Male,769.02,68
8539,"Waters, Anastasia Q",3/31/1967,6127,782.52,Female,689.09,86
8540,"Walsh, Diana H",9/2/1984,3965,36.71,Female,54.19,63
8541,"Cruickshank, Harrison L",1/30/1976,1955,346.38,Female,562.33,46
8542,"Deckow, Hoyt M",2/5/1992,8601,130.66,Male,518.63,16
8543,"Mayer, Barton G",2/12/1979,9451,141.36,Female,380.39,36
8544,"Johnston, Crystal J",11/1/1992,0252,798.83,Male,485.49,79
8545,"Dibbert, Georgiana T",6/29/1995,1966,871.42,Male,784.29,57
8546,"Parker, Marcia M",11/6/1956,0062,927.95,Female,490.92,28
8547,"Prosacco, Emiliano N",5/7/1969,0777,32.96,Female,418.93,29
8548,"Walter, Terence E",3/18/1993,9287,832.61,Female,714.47,4
8549,"Gleichner, Kristian N",1/5/1960,8559,676.70,Male,292.62,50
8550,"Lindgren, Bailee M",10/2/1994,7724,678.14,Male,638.92,44
8551,"Braun, Nadia P",9/22/1970,0570,868.54,Female,177.79,10
8552,"Senger, Sandra N",10/24/1961,3804,317.11,Female,553.71,93
8553,"Bergnaum, Dedric M",5/20/1976,2764,708.76,Male,984.92,87
8554,"Daniel, Cathy W",1/29/1991,7727,676.21,Male,705.31,71
8555,"Graham, Jammie Z",6/1/1968,9242,421.05,Male,861.48,40
8556,"Pfeffer, Kaelyn Q",10/31/1999,9366,925.68,Male,372.71,4
8557,"Lehner, Sterling G",3/19/1998,4353,799.05,Female,470.87,32
8558,"Nicolas, Cheyanne N",12/9/1981,1919,15.98,Female,406.79,6
8559,"Kunze, Israel A",4/14/1964,1876,585.51,Female,391.56,72
8560,"Klein, Alena I",5/28/1996,5935,735.54,Female,37.17,83
8561,"Hills, Rahsaan M",5/13/1985,1762,628.98,Male,331.18,17
8562,"Feest, Tristian Y",12/3/1990,5470,404.23,Female,909.94,40
8563,"Mraz, Germaine Z",8/14/1985,2534,436.05,Male,318.75,8
8564,"Hills, Conrad S",3/21/1969,3655,802.92,Male,496.38,3
8565,"Considine, Jana U",1/19/1970,6092,569.95,Male,176.46,2
8566,"Moore, Hellen D",12/21/1972,7463,826.94,Male,376.31,20
8567,"Romaguera, Travis L",7/6/1973,0565,311.70,Male,555.78,72
8568,"Marquardt, Cheyenne T",5/17/1981,8227,657.62,Male,730.67,18
8569,"Stanton, Avery L",6/17/1978,6562,73.47,Female,783.41,55
8570,"Kessler, Kareem U",7/3/1989,4123,663.33,Male,660.33,94
8571,"Wilkinson, Kayli V",8/11/1997,7140,480.88,Male,299.74,75
8572,"Miller, Rahul H",4/12/1981,9724,277.25,Male,85.26,75
8573,"Shanahan, Zetta H",4/10/1972,3192,338.34,Male,121.69,81
8574,"Treutel, Ludwig Y",8/3/1986,1008,344.92,Female,731.88,38
8575,"Tromp, Ciara K",1/12/1958,9977,543.38,Male,382.67,48
8576,"Windler, Minerva J",7/10/1961,6588,164.64,Female,197.15,96
8577,"Waters, Lincoln S",12/28/1974,8251,393.15,Female,378.52,21
8578,"Wehner, Linda A",2/24/1952,2123,75.89,Female,750.43,51
8579,"Mertz, Ed T",4/4/1988,1192,509.81,Male,359.96,74
8580,"Jerde, Ryleigh T",5/6/1989,6260,869.19,Female,838.13,89
8581,"Morissette, Richard W",4/14/1991,3030,59.11,Female,537.34,42
8582,"Kessler, Jany L",9/16/1954,2544,598.17,Female,699.63,15
8583,"Stokes, Cheyenne X",4/17/1969,6983,276.94,Male,794.76,7
8584,"Fahey, Fernando I",5/5/1971,4179,102.05,Female,290.18,4
8585,"Smitham, Alia X",1/14/1954,0478,250.33,Female,877.92,87
8586,"Conn, Kian R",6/25/1966,5691,102.01,Male,43.68,5
8587,"Prosacco, Jamaal U",8/9/1979,0031,953.80,Male,953.22,77
8588,"Dach, Jeffrey J",11/22/1973,1876,150.30,Female,739.66,98
8589,"Hauck, Deion A",4/7/1998,2536,126.13,Male,395.11,20
8590,"Hills, Scot H",9/26/1971,2686,31.86,Female,71.34,91
8591,"Bayer, Charity M",3/8/1999,7921,375.84,Female,199.21,28
8592,"Welch, Eryn I",11/22/1986,5660,1.12,Female,265.26,71
8593,"Stamm, Alexane V",1/1/1998,3840,575.46,Male,260.33,72
8594,"Runte, Kasey O",9/24/1982,3410,949.22,Male,383.50,88
8595,"Rau, Colleen L",5/15/1956,1991,386.26,Female,920.69,98
8596,"Marvin, Lesley C",5/17/1988,7284,761.30,Male,7.30,6
8597,"Hodkiewicz, Garret P",4/16/1998,8266,552.99,Male,514.26,46
8598,"Hamill, Dawson M",12/11/1962,6116,949.56,Female,911.60,43
8599,"Goodwin, Phyllis N",2/28/1987,9899,303.88,Male,987.32,53
8600,"Veum, Ron S",12/15/1967,8168,496.51,Male,651.67,65
8601,"Jast, Clement Y",7/9/1953,4190,283.05,Male,604.88,75
8602,"Terry, Gaetano C",7/27/1973,7724,423.57,Female,529.76,79
8603,"Ziemann, Bettie Z",4/5/1981,2722,362.12,Male,886.94,10
8604,"Spinka, Arielle P",5/3/1995,8277,150.60,Male,657.93,19
8605,"Johnston, Lucile L",4/9/1963,4579,655.54,Male,120.82,56
8606,"Cole, Edwina L",9/28/1973,0869,679.55,Female,774.88,83
8607,"Goodwin, Mathilde Z",6/30/1969,5288,396.03,Male,474.81,53
8608,"Tillman, Ezra Y",7/24/1977,6215,153.28,Male,191.66,42
8609,"Senger, Willis S",8/31/1959,9533,849.37,Male,864.09,21
8610,"Yost, Madisen B",9/16/1975,0844,305.66,Female,916.57,93
8611,"Weimann, Eliza D",3/4/1969,0799,634.73,Male,979.15,41
8612,"Gleason, Nels G",10/25/1965,3646,894.21,Male,734.42,34
8613,"White, Fritz X",12/14/1963,7449,937.77,Female,656.64,69
8614,"Little, Annabelle U",3/21/1970,0973,141.73,Female,22.55,7
8615,"Larkin, Maximillia F",4/10/1991,1188,331.54,Female,165.85,49
8616,"Jacobson, Madyson R",11/22/1960,9575,956.65,Female,719.51,74
8617,"Bashirian, Libby E",10/13/1954,9973,767.09,Male,603.29,78
8618,"Kihn, Zella X",4/2/1998,1204,353.03,Female,25.24,35
8619,"Kuhn, Dustin M",5/10/1952,0006,72.78,Male,656.43,90
8620,"Koss, Anabelle M",10/12/1950,7536,748.50,Female,191.54,69
8621,"Effertz, Chasity T",1/18/1971,8294,724.61,Female,927.33,89
8622,"Bergstrom, Norene T",4/4/1954,5147,911.79,Male,448.93,77
8623,"McClure, Cornelius L",6/29/1963,3540,981.70,Male,473.50,88
8624,"Daugherty, Sidney T",11/3/1963,8951,453.52,Female,195.11,27
8625,"Rempel, Jordy W",6/25/1956,5551,433.41,Female,679.96,95
8626,"Hodkiewicz, Isaias M",6/6/1965,3330,753.56,Female,867.50,54
8627,"O'Reilly, Adolfo T",1/12/1990,6598,504.73,Female,717.24,91
8628,"Yost, Milan C",1/11/1985,7160,872.76,Male,758.11,56
8629,"Pollich, Deron J",8/28/1992,7863,878.26,Female,193.36,8
8630,"Schumm, Roscoe M",1/25/1980,9765,14.62,Female,122.43,14
8631,"Reinger, Karolann C",5/15/1996,4593,1.83,Male,947.46,20
8632,"Schmitt, Florian D",3/24/1994,0852,767.02,Female,395.20,52
8633,"Schamberger, Katlynn F",6/16/1951,6527,340.85,Male,963.90,23
8634,"Stroman, Nora J",7/14/1996,5068,931.53,Female,162.94,56
8635,"Rodriguez, Herminio X",9/1/1992,7381,482.37,Female,137.81,19
8636,"Halvorson, Eriberto N",11/26/1973,8006,406.91,Male,413.80,53
8637,"Herman, Randall Z",1/21/1977,1162,977.78,Male,455.77,29
8638,"Grady, Hudson T",10/3/1964,8553,796.66,Male,490.81,51
8639,"Cormier, Lavon V",9/23/1978,1104,351.82,Female,322.23,97
8640,"Spencer, Jessie G",9/4/1983,4337,256.41,Female,730.62,97
8641,"Johnston, Charles K",9/24/1979,3518,648.54,Male,824.86,58
8642,"Braun, Sydnee G",3/16/1951,9762,807.16,Male,14.94,91
8643,"Tremblay, Devin Q",2/2/1956,6607,387.19,Female,598.76,91
8644,"Hansen, Jefferey X",4/24/1960,2252,681.59,Female,644.10,32
8645,"Schoen, Jade Z",9/22/1951,9556,23.59,Male,935.06,13
8646,"Larkin, Melany W",7/3/1950,0502,524.14,Male,175.70,93
8647,"Zemlak, Cyrus R",12/14/1995,9482,422.92,Female,490.73,26
8648,"Hand, Jefferey G",7/21/1993,8144,739.97,Female,254.70,67
8649,"Hyatt, Constance G",1/23/1976,4190,804.30,Female,250.90,21
8650,"Frami, Lowell S",1/15/1980,7050,346.66,Male,987.87,83
8651,"Boyer, Hank D",7/22/1963,8177,53.71,Male,269.90,69
8652,"Trantow, Hermina N",9/18/1999,6509,167.78,Female,392.31,29
8653,"Bruen, Darlene W",4/19/1959,8926,277.92,Female,83.38,73
8654,"Padberg, Gabriella U",4/5/1993,1535,298.47,Male,30.01,31
8655,"Beer, Holly Q",5/28/1991,9163,889.24,Female,841.76,51
8656,"Cronin, Mary P",5/8/1991,6903,355.91,Male,785.56,11
8657,"Waters, Brielle S",3/10/1982,6940,585.76,Female,603.49,20
8658,"Friesen, Lorenz B",4/11/1950,1365,558.96,Female,488.47,29
8659,"Hilpert, Wellington X",3/9/1950,9103,903.51,Female,939.40,87
8660,"Champlin, Nils S",4/2/1984,3562,242.46,Female,786.94,93
8661,"Abshire, Ned L",5/22/1952,0115,315.09,Male,275.77,3
8662,"Harris, Mohammad O",5/27/1977,7880,204.48,Male,221.46,63
8663,"Ernser, Camille B",6/10/1970,0763,291.43,Male,131.68,61
8664,"Gottlieb, Nicolette X",8/7/1950,3581,689.44,Male,277.46,8
8665,"Koch, Frances I",8/13/1972,7071,110.94,Female,711.04,44
8666,"Treutel, Matilda S",11/4/1989,9561,424.52,Male,82.87,71
8667,"Deckow, Afton S",9/8/1950,6030,214.57,Male,462.59,10
8668,"Luettgen, Alexzander S",12/30/1962,3871,921.12,Female,282.24,28
8669,"Cole, Reyes Q",6/1/1986,3816,88.25,Male,947.91,71
8670,"Hane, Connie F",3/12/1982,2018,783.23,Female,171.42,49
8671,"Larson, Kaelyn R",11/6/1995,5783,843.93,Female,297.26,32
8672,"Tillman, Corine H",6/19/1998,0768,833.53,Male,783.97,17
8673,"Bosco, Marcella S",12/27/1960,5151,865.30,Male,465.79,67
8674,"Nitzsche, Yasmine H",6/8/1984,3133,813.61,Female,763.21,6
8675,"Runolfsdottir, Gordon Q",3/26/1986,2697,644.24,Male,331.82,16
8676,"Dach, Ollie L",6/11/1990,8053,17.98,Female,659.57,49
8677,"Bradtke, Amira C",3/30/1958,8449,27.51,Female,647.50,6
8678,"Rath, Hanna F",12/17/1957,5882,751.18,Male,466.98,45
8679,"Weber, Letha K",11/4/1998,9350,824.59,Male,193.56,85
8680,"Hand, Bell M",12/26/1986,6247,336.89,Male,341.16,20
8681,"Daugherty, Giles C",10/4/1967,1013,135.56,Male,157.50,12
8682,"Emard, Germaine B",7/1/1994,8999,126.53,Female,144.94,46
8683,"Langosh, Gunner B",12/11/1997,0027,656.58,Male,550.48,72
8684,"Nicolas, Walter H",5/5/1968,9149,430.85,Male,239.75,98
8685,"Cassin, Paul G",10/19/1955,7690,528.27,Male,651.78,52
8686,"Quigley, Emilia M",11/12/1988,1345,647.96,Female,689.34,25
8687,"Ruecker, Melissa Q",6/26/1956,9702,334.72,Female,808.07,1
8688,"Von, Hollis J",10/6/1966,0542,65.85,Female,683.87,76
8689,"Hessel, Osbaldo S",8/18/1984,3270,615.58,Female,569.03,23
8690,"Nolan, Alexandrea I",2/11/1963,6544,309.32,Male,49.56,45
8691,"Kuvalis, Karlee K",10/26/1986,5243,558.38,Male,932.69,0
8692,"Veum, Jerry F",12/2/1954,5546,404.39,Male,857.88,86
8693,"Hickle, Lester T",10/7/1988,1202,267.78,Female,965.19,98
8694,"O'Hara, Hipolito C",4/3/1982,6051,987.33,Female,529.42,61
8695,"Wisoky, Landen U",5/8/1973,8257,723.76,Male,964.57,90
8696,"Olson, Laurel J",3/21/1997,5722,374.78,Female,920.93,80
8697,"Kihn, Skylar A",1/12/1973,8311,420.05,Female,745.07,54
8698,"Littel, Evangeline E",4/4/1950,4325,770.74,Female,539.28,50
8699,"Wyman, Jaden I",6/29/1977,4478,366.00,Female,98.25,4
8700,"Cremin, Kareem E",3/24/1980,6240,675.71,Male,780.92,81
8701,"Von, Nathen O",8/31/1975,6313,146.31,Female,951.24,86
8702,"Beier, Eliane M",5/2/1962,8019,635.71,Female,748.29,95
8703,"Larson, Cloyd J",3/19/1992,9455,980.15,Male,96.54,44
8704,"Dicki, Tyra R",7/28/1967,7997,820.57,Male,798.83,52
8705,"Bogisich, Ignatius U",1/28/1985,9489,11.34,Female,986.30,35
8706,"Klocko, Chesley G",12/5/1961,7972,280.34,Male,910.08,52
8707,"Mohr, Rupert Q",5/12/1997,3891,693.54,Female,331.47,35
8708,"Schulist, Hayley M",11/5/1965,1768,725.70,Female,177.10,33
8709,"Nolan, Sister C",9/5/1958,4502,862.76,Male,144.05,6
8710,"Koss, Abigale Y",8/30/1991,5924,954.54,Male,867.30,85
8711,"Jones, Katherine M",3/12/1990,6130,27.42,Male,399.02,66
8712,"Flatley, Winnifred Z",2/15/1954,6148,203.49,Male,54.70,7
8713,"Green, Giovanna A",10/15/1982,2069,700.27,Female,875.00,38
8714,"Keebler, Casimir N",4/27/1968,0302,578.35,Female,122.71,79
8715,"Schiller, Roselyn Z",1/26/1996,9436,463.65,Female,897.09,7
8716,"Conn, Amara N",4/16/1964,0882,200.70,Female,953.56,69
8717,"Stracke, Katelin W",12/6/1970,4622,421.09,Male,992.00,61
8718,"Schmitt, Vito F",11/10/1970,6822,514.72,Female,609.08,51
8719,"Murazik, Clair H",7/17/1959,7393,741.96,Female,937.00,7
8720,"Stroman, Otha F",2/14/1955,2329,168.18,Male,731.00,13
8721,"Koepp, Paxton B",9/6/1982,5634,516.07,Female,353.97,62
8722,"Harris, Emmy Z",1/12/1989,6401,708.10,Male,442.44,69
8723,"Lueilwitz, Amara L",4/16/1966,7324,182.47,Male,800.11,77
8724,"Denesik, Kianna X",11/24/1978,8282,207.07,Female,360.16,86
8725,"Turcotte, Lawrence H",2/19/1995,1224,872.14,Male,712.83,1
8726,"Wehner, Breana Y",8/16/1950,6690,672.10,Male,708.89,41
8727,"Lakin, Beverly W",9/25/1988,5764,690.80,Male,341.81,56
8728,"Bogisich, Rodrick C",10/31/1965,3756,664.09,Female,354.55,51
8729,"Mante, Emely K",10/29/1976,6399,992.96,Female,198.86,77
8730,"Kirlin, Fanny H",9/30/1952,8923,870.58,Female,50.20,87
8731,"Beer, Tyrese W",3/26/1973,5633,123.50,Male,912.00,5
8732,"Ortiz, Stephan M",12/1/1982,1797,66.91,Female,144.14,53
8733,"Pouros, Aisha A",10/27/1957,8683,769.98,Male,903.36,28
8734,"Cummerata, Daron I",12/3/1969,7564,733.94,Female,608.60,0
8735,"Stanton, Skye M",6/8/1966,0236,935.33,Female,930.26,78
8736,"Grady, Brendon H",2/6/1980,3683,839.92,Female,215.93,68
8737,"Wolff, Waylon F",8/31/1988,0065,669.33,Male,977.21,24
8738,"Rempel, Berta U",4/17/1959,5190,747.84,Female,869.73,70
8739,"Borer, Arlene B",12/21/1986,4349,615.18,Male,962.00,21
8740,"Cummerata, Rory D",11/23/1958,8383,712.48,Female,986.91,86
8741,"Willms, Gia R",2/3/1965,7823,599.14,Female,665.82,94
8742,"Durgan, Theresa K",1/23/1959,4537,509.88,Male,145.35,84
8743,"Herman, Deondre R",10/7/1981,5246,54.90,Male,840.98,77
8744,"Leuschke, Christian J",6/5/1997,3821,721.27,Male,267.02,63
8745,"Stokes, Kristy V",9/19/1999,2920,245.65,Male,550.15,26
8746,"Parker, Leopoldo V",1/28/1999,5064,737.01,Female,816.08,1
8747,"Koepp, Madison Q",12/8/1963,6053,891.86,Female,488.74,23
8748,"Bechtelar, Paris Q",10/22/1997,1578,223.28,Female,608.81,57
8749,"Spencer, Kay U",3/12/1973,3029,556.03,Male,474.94,56
8750,"Huel, Concepcion L",6/2/1957,2652,930.85,Female,333.36,25
8751,"Wilkinson, Kitty J",2/17/1987,4863,340.32,Male,628.28,64
8752,"Leuschke, Obie H",7/18/1985,1942,395.86,Male,418.87,74
8753,"Bahringer, Abdiel E",9/11/1955,8181,688.48,Female,556.30,77
8754,"Schamberger, Damion U",3/21/1964,1619,142.62,Female,76.94,74
8755,"Balistreri, Leila X",6/18/1994,9582,310.06,Female,530.96,76
8756,"Romaguera, Leola U",2/19/1973,2819,173.36,Male,699.57,68
8757,"Kutch, Emmy O",2/25/1994,1673,482.97,Male,785.13,84
8758,"Dibbert, Frank U",8/27/1973,6743,727.11,Male,793.33,37
8759,"Harris, Loyce E",5/2/1964,3319,171.00,Female,233.86,36
8760,"Pollich, Margarete O",11/20/1952,3410,487.76,Male,920.53,69
8761,"Hirthe, Jerel G",1/8/1989,9114,228.18,Male,617.37,77
8762,"Bartell, Baron R",8/10/1997,7744,649.66,Female,722.85,22
8763,"Lockman, Jayda T",6/3/1963,8380,858.31,Male,224.76,64
8764,"Doyle, Esther P",4/10/1964,8455,256.98,Female,821.95,25
8765,"Schoen, Alycia I",9/12/1990,1459,99.61,Female,79.17,56
8766,"Kshlerin, Laney I",8/6/1992,1803,900.43,Female,857.33,75
8767,"Gleason, Kaden N",11/24/1983,6268,485.33,Female,866.30,24
8768,"Welch, Palma G",3/27/1995,1400,944.36,Male,332.50,37
8769,"Wunsch, Chloe K",12/14/1975,6054,567.55,Male,526.01,65
8770,"Hirthe, Ned L",3/9/1971,0811,524.40,Female,938.60,72
8771,"Murphy, Helena O",11/22/1957,4615,716.11,Male,840.25,38
8772,"Corwin, Elmer T",1/3/1973,9268,898.86,Male,736.56,72
8773,"Willms, Johnny Q",9/23/1971,0638,125.45,Female,850.71,27
8774,"Treutel, Reyes C",3/5/1976,5821,412.34,Female,446.22,48
8775,"DuBuque, Alverta U",9/27/1980,4558,719.12,Female,555.08,78
8776,"Walker, Bryon B",5/26/1965,0243,805.22,Male,0.64,33
8777,"Larkin, Octavia C",10/7/1977,8343,282.52,Female,245.75,67
8778,"Willms, Louisa V",4/21/1960,7959,310.29,Male,902.46,37
8779,"Erdman, Bernice M",10/16/1998,1477,158.93,Female,116.22,27
8780,"Ward, Clay F",3/6/1952,3398,271.45,Male,978.33,91
8781,"Schinner, Rodolfo P",6/26/1978,6265,729.37,Female,28.46,55
8782,"Jacobi, Andy K",2/14/1967,9026,176.91,Male,139.23,90
8783,"Volkman, Consuelo G",12/11/1967,9018,812.38,Male,547.05,99
8784,"O'Conner, Ray L",1/16/1972,7298,191.41,Female,754.43,23
8785,"Harris, Precious E",8/30/1964,4517,656.03,Male,702.30,16
8786,"Klein, Pattie P",5/18/1956,4502,467.26,Male,456.62,77
8787,"Feeney, Ellie T",6/29/1984,1861,969.10,Male,244.41,77
8788,"Oberbrunner, Jessyca W",3/24/1975,4606,88.33,Male,907.68,13
8789,"Gottlieb, Domenica S",1/9/1956,8988,427.95,Male,403.93,69
8790,"Friesen, Ted H",8/19/1986,2279,908.31,Male,879.19,83
8791,"Boyle, Taurean C",2/9/1970,1393,154.02,Female,65.34,83
8792,"Cummerata, Nathen D",1/27/1974,7199,569.55,Male,258.26,1
8793,"Rowe, Yessenia B",5/22/1956,0625,935.39,Female,765.15,55
8794,"Jacobi, Rollin F",3/26/1979,0496,478.69,Female,365.95,60
8795,"Abernathy, Verna E",6/16/1951,1376,377.40,Male,837.39,95
8796,"Schoen, Anibal B",1/8/1973,5038,180.96,Female,321.69,11
8797,"Wilkinson, Vance G",4/28/1989,9592,232.09,Female,97.67,42
8798,"Gutkowski, Daron U",10/15/1971,0134,482.41,Male,84.22,30
8799,"Bahringer, Kianna V",3/29/1987,8888,364.43,Male,719.22,38
8800,"Feil, Sarah F",2/9/1954,9231,472.42,Male,80.23,96
8801,"Hudson, Kaden G",5/18/1952,1123,702.53,Female,445.56,25
8802,"Torphy, Lilly X",2/4/1989,0839,107.94,Female,538.95,80
8803,"Schimmel, Amparo S",10/7/1974,1417,11.13,Female,434.20,99
8804,"Fadel, Elisa W",12/12/1986,9973,172.47,Male,361.84,10
8805,"Greenfelder, Ransom J",10/11/1971,9868,806.28,Female,285.30,30
8806,"Kunde, Helena X",3/6/1958,8338,272.88,Male,924.04,18
8807,"Dare, Deon S",11/6/1959,8701,465.47,Male,242.97,72
8808,"Durgan, Bennie C",3/16/1963,8240,867.17,Male,703.33,72
8809,"Jakubowski, Verlie V",2/16/1976,3379,992.41,Female,771.86,78
8810,"Weimann, Dariana X",11/27/1950,1448,643.48,Female,260.70,67
8811,"Borer, Carissa W",10/11/1952,1067,579.79,Female,976.82,31
8812,"Gottlieb, Mollie U",11/13/1969,5654,501.62,Female,794.31,63
8813,"Parisian, Cali Z",3/8/1953,0542,163.93,Female,342.35,9
8814,"Johns, Annabel G",3/30/1961,3232,809.49,Male,930.77,11
8815,"Hessel, Sammie G",3/9/1968,5272,295.58,Male,654.77,22
8816,"Durgan, Ricky U",8/8/1971,8854,242.50,Male,642.45,73
8817,"Kunze, Theodora C",1/7/1989,8525,821.09,Male,380.04,27
8818,"Beier, Judson N",11/24/1996,1963,677.91,Male,588.14,2
8819,"Pollich, Madie A",10/14/1993,8357,898.66,Female,363.78,55
8820,"Bahringer, Elmore M",1/11/1976,7737,897.77,Male,784.41,18
8821,"Altenwerth, Efren J",9/30/1960,9947,321.43,Male,40.49,4
8822,"Torphy, Nedra A",7/28/1958,6256,465.85,Male,618.66,3
8823,"Kling, Brock U",3/17/1988,8880,231.42,Female,794.27,75
8824,"Huels, Cruz N",2/19/1982,2651,453.33,Female,756.43,27
8825,"Fritsch, Demetris C",5/17/1951,5462,688.38,Male,341.04,24
8826,"Rohan, Einar E",1/9/1979,7419,850.22,Male,689.93,68
8827,"Ondricka, Torrey M",8/13/1971,7225,971.62,Male,557.64,95
8828,"Botsford, Andreane R",5/10/1965,4395,460.18,Male,233.53,71
8829,"Swift, Herminia Q",10/9/1975,6480,823.75,Male,753.49,41
8830,"Lang, Hildegard P",9/7/1987,8262,813.81,Male,508.22,94
8831,"Jaskolski, Irving V",7/21/1969,2357,222.52,Female,304.03,24
8832,"Sanford, Tobin C",10/1/1980,7905,678.84,Female,852.42,91
8833,"Sanford, Cecelia K",8/27/1983,4894,330.23,Female,156.47,60
8834,"Nicolas, Lorenz R",7/3/1988,4838,436.84,Male,920.54,81
8835,"Becker, Erwin E",1/27/1971,2253,352.18,Female,397.32,78
8836,"MacGyver, Shane P",8/3/1975,9503,494.44,Female,859.86,76
8837,"Zemlak, Woodrow E",8/15/1991,8979,806.17,Male,769.59,32
8838,"Kozey, Dallas D",7/14/1952,5651,350.69,Female,127.00,72
8839,"Heathcote, Tianna L",8/2/1959,1764,166.08,Female,688.11,79
8840,"Cormier, Kiana P",6/19/1983,5062,664.50,Female,475.05,62
8841,"Dicki, Sim V",7/24/1964,1972,606.95,Female,180.17,74
8842,"Champlin, Antwan S",5/14/1992,2527,8.99,Female,320.46,60
8843,"Kunde, Hugh U",9/19/1951,3204,862.33,Female,777.41,27
8844,"Klein, Dee I",8/7/1956,1807,697.79,Female,329.48,0
8845,"Krajcik, Adrain D",5/29/1970,7315,683.82,Male,770.74,15
8846,"Wyman, Carolina M",9/7/1955,8339,679.36,Female,200.17,9
8847,"Hayes, Jonathan E",11/4/1953,0440,891.20,Female,138.43,67
8848,"Koepp, Natalie P",7/12/1976,6046,605.70,Male,238.08,16
8849,"Hoeger, Don R",2/27/1950,0556,302.23,Female,802.30,17
8850,"Jast, Stephan H",1/21/1959,4513,888.59,Female,484.77,10
8851,"Howe, Lucie E",4/17/1975,3253,126.67,Male,285.77,75
8852,"Kling, Jacquelyn O",9/26/1986,9236,868.04,Female,553.15,26
8853,"Gleichner, Reilly L",7/2/1961,3661,355.68,Female,641.48,54
8854,"Weimann, Stone L",7/14/1954,9936,108.26,Female,619.38,94
8855,"Krajcik, Jayne Q",8/5/1992,4404,370.13,Female,136.07,95
8856,"Hudson, Ardella H",12/23/1958,7392,765.86,Male,599.06,42
8857,"Murazik, Trever D",4/19/1950,9737,167.95,Female,210.39,84
8858,"Schaefer, Guadalupe U",12/30/1970,8538,692.07,Male,539.87,9
8859,"Pacocha, Graham M",11/1/1998,8900,476.83,Female,307.68,57
8860,"Ryan, Alfonzo R",2/12/1953,9003,708.89,Female,873.80,33
8861,"Bergnaum, Jordi S",3/9/1994,4815,592.24,Male,887.06,51
8862,"Wintheiser, Carley T",11/12/1965,1029,260.34,Male,133.94,26
8863,"Schroeder, Libby B",6/6/1991,9703,42.86,Female,823.07,88
8864,"Morissette, Davonte B",9/1/1953,3863,46.14,Female,949.25,62
8865,"Crona, Dayna R",10/18/1969,6388,637.04,Female,519.45,46
8866,"Pacocha, Martine K",12/9/1983,0894,845.60,Female,971.09,14
8867,"O'Reilly, Judah W",8/25/1999,3996,993.19,Male,604.58,98
8868,"Marquardt, Viviane Z",8/20/1969,3294,849.34,Female,236.89,63
8869,"Reynolds, Isom A",7/12/1981,3289,638.90,Male,868.43,65
8870,"Mann, Jeremie E",4/28/1985,0728,61.33,Female,644.17,65
8871,"O'Connell, Stefan Y",1/4/1993,9923,724.74,Female,193.22,69
8872,"Sporer, Kaycee U",6/12/1995,7896,459.31,Male,302.26,34
8873,"Deckow, Teagan M",8/24/1976,1386,984.28,Male,742.82,68
